title,id,genres,keywords
Lethal Weapon 3,943,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']","['rookie cop', 'buddy cop', 'aftercreditssting']"
Lethal Weapon 4,944,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","['house fir', 'buddy cop', 'lapd', 'revolv']"
Lawrence of Arabia,947,"['Adventure', 'Drama', 'History', 'War']","['cairo', 'world war i', 'hors', 'jerusalem, israel', 'british armi', 'british empir', 'damascu', 'based on a true stori', 'historical fict', 'desert', 'ottoman empir']"
Halloween,948,"['Horror', 'Thriller']","['mask', 'babysitt', 'halloween', 'polic', 'stalk', 'serial kil', 'marijuana', 'masked kil', 'maniac', 'violenc', 'killing spre', 'famili', 'evil', 'psychot', 'escaped kil']"
Heat,949,"['Action', 'Crime', 'Drama', 'Thriller']","['robberi', 'detect', 'obsess', 'chase', 'thief', 'honor', 'murder', 'heist', 'betray', 'gang', 'los angeles, california', 'cat and mous', 'bank robberi', 'cult film', 'ex-con', 'neo-noir', 'crime ep']"
Ice Age: The Meltdown,950,"['Animation', 'Family', 'Comedy', 'Adventure']","['ice ag', 'barrier ic', 'ice melt', 'flood', 'lover', 'delug', 'computer anim', 'saber-toothed tig']"
Kindergarten Cop,951,['Comedy'],"['crime fight', 'cook', 'drug deal', 'educ', 'dying and death', 'kiss', 'polic', 'teacher']"
Madagascar,953,"['Family', 'Animation', 'Adventure', 'Comedy']","['africa', 'island', 'lion', 'zoo', 'hippopotamu', 'giraff', 'penguin', 'friendship', 'zebra', 'computer anim', 'escap', 'escaped anim']"
Mission: Impossible,954,"['Adventure', 'Action', 'Thriller']","['paris, fr', 'london, england', 'spi', 'cia', 'terrorist', 'secret ident', 'undercov', 'arms deal', 'headquart', 'secret bas', 'secret miss', 'prague, czech republ', 'embassi', 'secret ag', 'comput', 'mission', 'espionag', 'agent']"
Mission: Impossible II,955,"['Adventure', 'Action', 'Thriller']","['spain', 'cia', 'helicopt', 'secret ident', 'skyscrap', 'undercov', 'island', 'ex-lov', 'secret miss', 'dying and death', 'secret ag', 'comput', 'duel', 'lethal viru', 'violenc', 'rescue team', 'agent', 'car', 'research laboratori']"
Mission: Impossible III,956,"['Adventure', 'Action', 'Thriller']","['berlin, germani', 'cia', 'vatican', 'the white hous', 'secret ident', 'secret', 'explos', 'map', 'traitor', 'mask', 'honeymoon', 'pretended murd', 'secret miss', 'letter', 'funer', 'covered investig', 'to shoot dead', 'secret ag', 'hard driv', 'decipher', 'suitcas', 'comput', 'reveng', 'murder', 'mission', 'hospit', 'duel', 'disguis', 'celebr', 'good and bad', 'research laboratori', 'blast']"
Spaceballs,957,"['Comedy', 'Science Fiction']","['android', 'laser gun', 'swordplay', 'templ', 'space marin', 'space battl', 'space travel', 'space miss', 'galaxi', 'plastic surgeri', 'nose', 'satir', 'parodi', 'spoof']"
The Gold Rush,962,"['Adventure', 'Comedy', 'Drama']","['river', 'gold', 'danc', 'cabin', 'thanksgiv', 'love', 'alaska', 'black and whit', 'silent film', 'klondik', 'dance hal']"
The Maltese Falcon,963,"['Mystery', 'Crime', 'Thriller']","['san francisco, california', 'loss of loved on', 'detect', 'noir', 'murder', 'statuett', 'whodunit', 'private detect', 'sam spad', 'private ey']"
The Magnificent Seven,966,['Western'],"['hors', 'villag', 'friendship', 'remak', 'cowboy', 'henry rifl']"
Spartacus,967,"['Adventure', 'Drama', 'History', 'War']","['gladiat', 'roman empir', 'slaveri', 'insurg', 'ancient rom', 'epic', 'historical fict', 'tortur', 'ancient world', 'slave', 'escaped slav', '1st centuri']"
Dog Day Afternoon,968,"['Crime', 'Drama', 'Thriller']","['new york c', 'bank', 'hostag', 'fbi', 'polic', 'heist', 'bank robberi', 'brooklyn, new york c', 'bank cashi', 'car process', 'unhappy marriag', 'based on magazine, newspaper or articl']"
The Manchurian Candidate,982,"['Thriller', 'Drama']","['cold war', 'communist', 'step par', 'conspiraci', 'brainwash', 'elect', 'presidential candid', 'sleeper ag', 'queen of diamond']"
The Man Who Would Be King,983,"['Adventure', 'Drama']","['robberi', 'journalist', 'gold', 'cheat', 'treasur', 'coron', 'con man', 'british armi', 'british empir', 'friend', 'soldier', 'king', 'battl', 'based on short stori', '19th centuri']"
Dirty Harry,984,"['Action', 'Crime', 'Thriller']","['ambush', 'san francisco, california', 'detect', 'ransom', 'sniper', 'mayor', 'kidnap', 'chase', 'investig', 'assault', 'polic', 'psychopath', 'swimming pool', 'beat', 'serial kil', 'gunfight', 'maniac', 'violenc', 'school bu', 'revolv', 'neo-noir']"
Eraserhead,985,"['Fantasy', 'Horror']","['babi', 'mutant', 'claustrophobia', 'nightmar', 'parents-in-law', 'eras', 'surreal', 'tortur', 'parallel world', 'body horror']"
The China Syndrome,988,"['Drama', 'Thriller']","['california', 'telecast', 'energy polici', 'radiat', 'earthquak', 'tv station', 'nuclear power pl', 'cinematograph', 'conspiraci', 'tv report', 'swat team', 'whistleblow', 'falsif', 'nuclear accid', 'picket', 'turbin']"
The Hustler,990,['Drama'],"['suicid', 'new york c', 'gambl', 'manag', 'alcohol', 'based on novel or book', 'pool billiard', 'hustler', 'sport', 'parti', 'money', 'game']"
Straw Dogs,994,"['Crime', 'Drama', 'Thriller']","['england', 'rape', 'based on novel or book', 'country lif', 'reveng', 'rural area', 'violenc', 'english countrysid', 'cult film']"
Stagecoach,995,"['Western', 'Adventure', 'Action']","['prostitut', 'marriage propos', 'new mexico', 'arizona', 'infant', 'outcast', 'fugit', 'shootout', 'doctor', 'desert', 'cowboy', 'cowboys and indian', 'ostrac', 'calvari']"
Double Indemnity,996,"['Crime', 'Drama', 'Mystery', 'Thriller']","['femme fatal', 'noir', 'murder', 'life insur', 'insurance ag', 'insurance polici', 'scheming wif']"
Mulholland Drive,1018,"['Thriller', 'Drama', 'Mystery']","['schizophrenia', 'ident', 'amnesia', 'loss of sense of r', 'suppressed past', 'trauma', 'key', 'bisexu', 'hallucin', 'surreal', 'job interview', 'cast', 'los angeles, california', 'neo-noir']"
Heavenly Creatures,1024,"['Drama', 'Fantasy']","['mother', 'secret', 'obsess', 'literatur', 'passion', 'based on a true stori', 'love', 'friend', 'murder', 'relationship', '1950']"
The French Connection,1051,"['Action', 'Crime', 'Thriller']","['new york c', 'police brut', 'marseille, fr', 'night lif', 'attempted murd', 'drug deal', 'drug mul', 'heroin', 'gangster', 'drug smuggl', 'undercover ag']"
Whale Rider,1088,"['Drama', 'Family']","['ocean', 'loss of loved on', 'tradit', 'grandparent grandchild relationship', 'becoming an adult', 'empower', 'maori tradit', 'modern societi', 'whale', 'stick fight', 'cano', 'patriarchi', 'magic r', 'woman director']"
Point Break,1089,"['Action', 'Thriller', 'Crime']","['surfer', 'undercov', 'wave', 'surfboard', 'fbi', 'self-destruct', 'extreme sport', 'self-discoveri', 'parachut', 'police oper', 'parachut', 'moral conflict', 'gang', 'los angeles, california', 'bank robberi', 'woman director']"
The Thirteenth Floor,1090,"['Thriller', 'Science Fiction', 'Mystery']","['artificial intellig', 'based on novel or book', 'simul', 'virtual r', 'dystopia', 'remak', 'los angeles, california', 'mind transf', '1990', '1930']"
The Thing,1091,"['Horror', 'Mystery', 'Science Fiction']","['based on novel or book', 'spacecraft', 'space marin', 'paranoia', 'mutat', 'snowstorm', 'research st', 'alien life-form', 'remak', 'alien', 'antarctica', 'alien infect', 'cult film', 'sled dog', 'alien monst', 'body horror', 'alien parasit', 'isolated plac']"
Escape from New York,1103,"['Science Fiction', 'Action']","['taxi', 'street gang', 'u.s. presid', 'war veteran', 'hostag', 'kidnap', 'liberation of prison', 'anti hero', 'gangster', 'dystopia', 'police oper', 'attempt to escap', 'cyberpunk', 'cult film', 'reluctant hero']"
The Wind That Shakes the Barley,1116,"['Drama', 'War']","['sibling relationship', 'england', 'civil war', 'resist', 'guerrilla', 'underground', 'traitor', 'mercenari', 'independ', 'british armi', 'british empir', 'dublin, ireland', 'peac', 'weapon', 'historical fict', 'ireland', 'coloni']"
Catch a Fire,1123,"['Action', 'Drama', 'Thriller']","['police brut', 'resist', 'apartheid', 'right and justic']"
The Prestige,1124,"['Drama', 'Mystery', 'Thriller']","['competit', 'secret', 'obsess', 'magic', 'diari', 'dying and death', 'class societi', 'illus', 'trick', 'hostil', 'class', 'partner', 'rivalri']"
Dreamgirls,1125,"['Drama', 'Music']","['music record', 'manag', 'show busi', 'drug addict', 'music', 'deceived wif', 'background sing', 'record produc', 'singl', 'singer', 'sing', 'detroit, michigan', 'alcohol', 'extramarital affair', 'music band']"
The Miracle Worker,1162,['Drama'],"['blindness and impaired vis', 'educ', 'biographi', 'historical figur', 'teacher', 'railway st', 'institut', '19th centuri', 'struggl']"
Babel,1164,['Drama'],"['loss of loved on', 'gun', 'morocco', 'deaf-mut', 'ecstasi', 'illegal immigr', 'first tim', 'nanni', 'daughter', 'drug us', 'tokyo, japan', 'bullet wound', 'multiple storylin', 'incid']"
The Queen,1165,"['Drama', 'History']","['upper class', 'loss of loved on', 'sad', 'queen', 'monarchi', 'headlin', 'dying and death', 'palac', 'prince charl', 'royal famili', 'biographi', 'deer', 'based on a true stori', 'british prime minist', '1990']"
The Talented Mr. Ripley,1213,"['Thriller', 'Crime', 'Drama']","['venice, itali', 'itali', 'new york c', 'lovesick', 'double lif', 'dual ident', 'jealousi', 'secret ident', 'new lov', 'homicid', 'new ident', 'planned murd', 'prosecut', 'yacht', 'ship', 'inferior', 'false ident', 'beguil', 'reject', 'ocean lin', 'friendship', 'male homosexu', 'wealth', 'cowardli', 'envi']"
The Remains of the Day,1245,"['Drama', 'Romance']","['newspap', 'butler', 'country hous', 'loyalti', 'flower', 'nazi', 'housekeep', 'employ', 'told in flashback', '1950', '1930']"
Rocky Balboa,1246,"['Drama', 'Action']","['philadelphia, pennsylvania', 'transport', 'fight', ""love of one's lif"", 'public', 'boxer', 'grave', 'tombston', 'tv station', 'comeback', 'train', 'restaurant own', 'world champion', 'challeng', 'victori', 'cancer', 'over-the-hill fight', 'box']"
The Good Shepherd,1247,"['Drama', 'Thriller', 'History']","['london, england', 'berlin, germani', 'spi', 'cia', 'cuba', 'husband wife relationship', 'mentor', 'return', 'cold war', ""leaving one's famili"", 'kgb', 'wife', 'invas', 'bay of pig', 'famili', 'child']"
Hannibal Rising,1248,"['Crime', 'Drama', 'Thriller', 'Horror']","['winter', 'psychopath', 'horror', 'serial kil', 'cannib']"
Ghost Rider,1250,"['Thriller', 'Action', 'Fantasy']","['religion and supernatur', 'dying and death', ""devil's son"", 'stunt', 'based on com', 'demon', 'adventur']"
Letters from Iwo Jima,1251,"['Action', 'Drama', 'War']","['world war ii', 'cave', 'dying and death', 'pacific theat', 'anti war', 'japanese armi', '1940']"
Notes on a Scandal,1259,"['Drama', 'Romance']","['adulteri', 'based on novel or book', 'infidel', 'secret', 'obsess', 'blackmail', 'seduct', 'friendship', 'stalker', 'love', 'loneli', 'teacher', 'conserv', 'student', 'teenag', 'relationship', 'extramarital affair', 'journal']"
Stranger Than Fiction,1262,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['professor', 'literatur', 'love', 'author', 'fate', 'death', 'die', 'publish']"
Bridge to Terabithia,1265,"['Adventure', 'Drama', 'Family']","['sibling relationship', 'friendship', 'bulli', 'neighbor', 'school', 'draw', ""based on children's book"", 'school bu', 'clubhous', 'reality vs fantasi', 'outsid', 'fantasy world', 'overflowing with imagin']"
Street Kings,1266,"['Action', 'Crime', 'Drama', 'Thriller']","['corrupt', 'captain', 'ghetto', 'machinegun', 'polic', 'alcohol', 'murder', 'shootout', 'undercover cop', 'dirty cop', 'los angeles, california', 'violenc', 'widow', 'police funer', 'neo-noir']"
Meet the Robinsons,1267,"['Animation', 'Comedy', 'Family']","['saving the world', 'flying car', 'tyrannosaurus rex', 'adopt', 'futur', 'time travel', 'time machin', 'mythical creatur', 'friendship', 'computer anim', 'best friend', 'rescue team', 'famili']"
Mr. Bean's Holiday,1268,"['Family', 'Comedy']","['holiday', 'franc', 'movie busi', 'chao', 'clumsy fellow', 'aftercreditssting']"
300,1271,"['Action', 'Adventure', 'War']","['eviscer', 'armi', 'epic', 'ancient world', 'based on graphic novel', 'ancient greec', 'minion', 'warrior', 'sparta greec']"
Sunshine,1272,"['Science Fiction', 'Thriller']","['saving the world', 'bomb', 'sun', 'space marin', 'space suit', 'solar energi', 'space travel', 'space miss', 'earth', 'expir']"
TMNT,1273,"['Adventure', 'Animation', 'Comedy', 'Family']","['new york c', 'sibling relationship', 'skateboard', 'journalist', 'martial art', 'crime fight', 'secret ident', 'mutant', 'pizza', 'turtl', 'love', 'superhero', 'based on com', 'reunion', 'ninja', 'sibling rivalri', 'brother against broth', 'teenag', 'martial arts mast', 'sewer', 'ancient curs', 'teenage mutant ninja turtl', 'anthropomorphic anim']"
The Dreamers,1278,"['Drama', 'Romance']","['paris, fr', 'love triangl', 'hotel', 'sexual', 'flat', 'bath', 'first tim', ""students' mov"", 'crush', 'american', 'twin', 'apart', 'incest', 'polyamori']"
Bean,1281,"['Comedy', 'Family', 'Adventure']","['paris, fr', 'london, england', 'california', 'airport', 'vault', 'destroy', 'museum', 'arts and cultur', 'chao', 'clumsy fellow', 'host famili', 'damag', 'paint', 'farc', 'hospit', 'los angeles, california', 'amusement park', 'lax']"
American Psycho,1359,"['Thriller', 'Drama', 'Crime', 'Horror']","['based on novel or book', 'business man', 'psychopath', 'satir', 'dark comedi', 'serial kil', 'big citi', 'psychological thril', 'citi', 'cult film', 'child of divorc', 'voice imit', 'unreliable narr', 'woman director', '1980']"
Frida,1360,"['Drama', 'Romance']","['painter', ""love of one's lif"", 'bisexu', 'biographi', 'latinx lead', 'disabl', 'woman director']"
Monster's Ball,1365,"['Drama', 'Romance']","['southern usa', 'loss of loved on', 'waitress', 'parent child relationship', 'overweight child', 'new lov', 'unsoci', 'ethnic stereotyp', 'interracial relationship', 'xenophobia']"
Rocky,1366,"['Drama', 'Action']","['underdog', 'philadelphia, pennsylvania', 'transport', 'italian american', 'fight', ""love of one's lif"", 'public', 'boxer', 'independ', 'train', 'lover', 'surpris', 'world champion', 'victori', 'sport', 'box']"
Rocky II,1367,['Drama'],"['transport', 'coma', 'husband wife relationship', 'intensive car', 'hero', ""love of one's lif"", 'public', 'boxer', 'train', 'world champion', 'victori', 'sport', 'hospit', 'box']"
First Blood,1368,"['Action', 'Adventure', 'Thriller', 'War']","['prison', 'vietnam veteran', 'falsely accus', 'police brut', 'sheriff', 'guerrilla', 'submachine gun', 'gun', 'destroy', 'self-defens', 'vietnam', 'vietnam war', 'prosecut', 'dying and death', 'police oper', 'attempt to escap', 'matter of life and death', 'survivor', 'weapon', 'firearm', 'polic', 'escap', 'rural area']"
Rambo: First Blood Part II,1369,"['Action', 'Adventure', 'Thriller', 'War']","['vietnam veteran', 'submachine gun', 'prison', 'prisoner of war', 'liberation of prison', 'liber', 'vietnam', 'vietnam war', 'chase', 'machinegun', 'u.s. armi', 'forest', 'photographi', 'govern', 'reveng', 'soldier', 'agent', 'denunci']"
Rambo III,1370,"['Action', 'Adventure', 'Thriller', 'War']","['competit', 'submachine gun', 'soviet union', 'liber', 'soviet militari', 'thailand', 'freedom fight', 'afghanistan', 'machinegun', 'western']"
Rocky III,1371,['Drama'],"['transport', 'trainer', 'boxer', 'dying and death', 'comeback', 'train', 'world champion', 'challeng', 'victori', 'sport', 'reveng', 'fame', 'wealth', 'box']"
Blood Diamond,1372,"['Drama', 'Thriller', 'Action']","['africa', 'rebel', 'loss of loved on', 'journalist', 'journal', 'slaveri', 'mercenari', 'diamond min', 'sierra leon', 'bootlegg', 'special unit', 'smuggl', 'rwandan genocid', 'oppress', '1990', 'private military compani']"
Rocky IV,1374,['Drama'],"['transport', 'loss of loved on', 'cold war', 'soviet union', 'boxer', 'kgb', 'dying and death', 'loss of pow', 'train', 'matter of life and death', 'friendship', 'victori', 'sport', 'reveng', 'box']"
Rocky V,1375,['Drama'],"['philadelphia, pennsylvania', 'transport', 'cataclysm', 'parent child relationship', 'trainer', 'boxer', 'career', 'train', 'world champion', 'challeng', 'street riot', 'challeng', 'tax consult', 'prais', 'friendship', 'sport', 'father figur', 'box']"
Shortbus,1378,"['Romance', 'Drama', 'Comedy']","['new york c', 'free lov', 'transsexu', 'suicide attempt', 'erotic', 'group sex', 'orgasm', 'sex therapi', 'male homosexu', 'polyamori', 'bdsm', 'lgbt', 'gay them', 'gay']"
Gleaming the Cube,1380,"['Crime', 'Thriller', 'Action']","['skateboard', 'los angeles, california']"
The Fountain,1381,"['Drama', 'Adventure', 'Science Fiction', 'Romance']","['brain tumor', 'oper', 'queen', ""love of one's lif"", 'surgeon', 'tree', 'dying and death', 'transienc', 'immort', 'maya civil', 'monkey']"
Out of Sight,1389,"['Romance', 'Comedy', 'Crime']","['journalist', 'purs', 'prison escap', 'heist', 'u.s. marsh']"
Born Into Brothels,1392,['Documentary'],"['prostitut', 'human traffick', 'young prostitut', 'illegal prostitut', 'woman director', 'child prostitut']"
